VehicleValue,Freq_Act
3634.970309,0
2655.926941,0
4568.115984,0
7644.141278,0
21751.07145,0
12578.87445,0
13389.06705,0
7567.446572,0
8238.323373,0
7383.213506,0
7383.213506,0
10374.66348,0
5886.570513,0
4070.706097,0
11360.16375,0
4687.383498,0
14590.75427,0
4287.630859,0
2966.630365,0
4292.196824,0
5352.879786,0
3473.41477,0
5818.922778,0
4797.812309,0
4491.43781,0
7787.849577,0
8583.652565,0
72.9,0
3750.573609,0
6819.515573,0
3951.037991,0
9496.029036,0
6713.283041,0
100,0
20157.52731,0
8798.373667,0
5335.761666,0
6201.155795,0
5751.839652,0
4250.513033,0
1822.751276,0
634.3698038,0
4355.129827,0
6657.335037,0
81,0
6255.856515,0
100,0
5630.270864,0
100,0
13732.38411,0
6469.724575,0
335.9894166,0
8146.794912,0
6485.632432,0
5094.880958,0
6767.489124,0
6451.934503,0
6290.709664,0
593.9600919,0
3978.135827,0
17025.6253,0
6656.746859,0
8368.714276,0
90,0
9732.715658,0
8257.463578,0
5518.557505,0
10431.93554,0
6131.730561,0
2745.270974,0
3922.75308,0
6813.033957,0
6813.033957,0
90,0
8629.575028,0
18893.31033,0
5874.590901,0
3970.951811,0
18685.47123,0
959.0270792,0
7154.60284,0
2001.240261,0
18872.89091,0
7208.503819,0
16709.26912,0
7654.132821,0
6793.244093,0
19582.15417,0
7403.787982,0
7757.6715,0
8619.635,0
10660.45472,0
6647.968791,0
5942.523957,0
8474.367426,0
5602.671176,0
1709.17033,0
7146.803814,0
2822.555741,0
1940.477965,0
10392.78989,0
5629.257898,0
9323.751973,0
90,0
7283.814439,0
12806.66201,0
3917.8921,0
17688.92548,0
17723.24603,0
4870.843831,0
5103.419648,0
4568.955687,0
100,0
5953.826517,0
10324.87669,0
81,0
5209.085608,0
100,0
2793.83898,0
12118.70411,0
7874.183533,0
7415.345893,0
90,0
15906.56146,0
3975.217896,0
4663.588593,0
19537.08991,0
9663.430202,0
90,0
8831.432589,0
4547.64933,0
6609.095003,0
15026.29017,0
7412.03115,0
7541.471372,0
7122.47012,0
100,0
1642.870027,0
5802.22691,0
5490.466751,0
100,0
8173.928019,0
1126.199156,0
81,0
7820.255801,0
12937.79373,0
1641.898498,0
7885.459547,0
72.9,0
9211.316613,0
8248.021111,0
12909.12439,0
4440.085386,0
7885.459547,0
12635.55091,0
100,0
3679.460061,0
6191.583065,0
10182.74211,0
1711.121998,0
4504.118857,0
4368.602548,0
14030.54726,0
7484.343063,0
5056.36231,0
72.9,0
4354.586107,0
6648.685205,0
9743.650187,0
72.9,0
10623.05118,0
40542.7466,0
2663.534953,0
7202.181442,0
17320.09451,0
10035.92767,0
19128.97017,0
2943.986223,0
51136.67738,0
2599.925012,0
4580.482586,0
11340.79476,0
10623.05118,0
5123.055749,0
9103.176341,0
5284.621758,0
72.9,0
2768.839233,0
13889.55433,0
2887.887247,0
5145.204028,0
6723.89242,0
5397.836275,0
453.0194116,0
8901.597691,0
7666.402987,0
9555.984478,0
3873.878996,0
16792.99322,0
11161.36179,0
3057.90436,0
6428.721356,1
6294.507303,0
15995.69235,0
100,1
2306.905284,0
7471.089188,0
9912.150856,0
13042.47328,0
100,0
2327.908156,0
10086.05476,0
12049.70493,0
4542.660969,0
3261.740813,0
3182.519794,0
10608.21169,0
7059.79965,0
5572.643227,0
26734.56603,0
16487.05086,0
3998.698331,0
2586.564618,0
6152.848394,0
100,0
9489.256392,0
7333.753462,0
5226.26641,0
34219.62268,0
6623.66352,0
13587.30748,0
7448.902127,0
6050.235291,0
6278.713096,0
2749.317425,0
5342.680962,1
4984.522224,0
100,0
10901.79449,0
720.9407108,0
1752.150949,0
7033.429688,0
6025.029446,0
72.9,0
5507.115112,0
5767.159025,1
5244.198241,0
3585.50393,0
14747.1555,0
8358.480858,0
8184.59348,0
5895.032342,0
5244.198241,0
100,0
4828.297183,0
5244.198241,0
24755.32902,0
6809.962168,0
6519.031641,0
7753.010192,0
81,0
6279.938255,0
3200.65524,0
6584.05479,0
6298.701215,0
2988.743998,0
12409.26363,0
6788.95873,0
1963.236687,0
39000.50194,0
9981.50967,0
7392.353265,0
7000.743458,0
2367.101315,0
4242.685296,0
7543.287478,0
38145.92479,0
7778.603842,0
100,0
11815.96072,0
2617.472829,0
954.3477356,0
8350.462885,0
3973.072685,0
13733.43315,0
6671.349694,0
28445.49318,0
5936.434783,0
6719.489843,0
7855.62003,0
8225.691447,0
1895.990447,0
10748.44375,0
4282.247971,0
7758.802405,0
10606.69585,0
4796.426289,0
11411.44152,0
12265.86416,0
17539.39294,0
2042.717553,0
5341.767613,0
7578.200395,0
72.9,0
9745.709593,0
4269.961313,0
8968.880318,0
12856.04453,0
100,0
1754.553278,0
8114.30156,0
100,0
7252.253887,0
8114.30156,0
26494.46626,0
100,0
9808.462831,1
4651.760579,0
6304.26926,0
10560.1562,0
8826.403726,0
90,0
2973.488308,0
5742.914295,0
25162.25038,0
14294.28937,0
10154.24659,0
5566.21392,0
4325.270008,0
5503.009753,0
3907.693758,0
6615.45353,0
11282.49621,0
7825.333065,0
90,0
15490.2671,0
7687.148467,0
5592.228355,0
6453.605388,0
5263.688391,0
12214.42667,1
2329.148416,0
6581.888184,0
3511.344746,0
3909.793809,0
2160.404259,0
6528.258576,0
7709.471081,0
9108.618587,0
8447.300306,0
6408.63949,0
3737.483795,0
13032.10886,0
3315.567695,0
5512.186016,0
9058.017035,0
6052.09446,0
10133.4829,0
9643.963736,0
2813.083482,0
3175.983655,0
5499.070721,0
7698.556549,0
6704.745652,0
20441.25176,0
9011.005628,0
7907.809231,0
5404.774626,0
6272.766933,0
5507.155353,0
4206.648872,0
5437.787819,0
12329.2567,0
149.8461977,0
72.9,0
7522.546091,0
8956.939412,0
3755.810594,0
791.7527068,0
7819.717647,0
100,0
100,0
4470.993723,0
13249.36138,0
5321.45151,0
9932.300066,0
9658.784445,0
19775.33602,0
3577.839373,0
3661.5089,0
6398.091382,0
4520.381358,0
7173.959371,0
5912.7239,0
2005.782853,0
6780.627285,0
100,0
1809.447134,0
7697.598893,0
7547.114442,0
4218.39467,0
10721.51469,0
7280.342577,0
6413.48679,0
4155.847998,0
5130.676541,0
4399.731187,0
4562.002343,0
90,0
11835.56894,1
5130.676541,0
3602.099539,0
12172.9331,0
100,0
8307.937464,0
4701.984062,0
1635.825633,0
9431.093523,0
5017.133154,1
11194.40376,0
81,0
3558.699136,0
2385.194747,0
9430.638714,0
3107.99605,0
7468.088403,0
21692.10028,1
6669.846968,0
2932.006497,0
3542.538189,0
5095.424357,0
11564.85943,0
6205.546708,0
8330.889888,0
9039.644166,0
14142.569,0
9609.341851,0
8067.221783,0
6508.95622,0
2751.580511,0
13009.63562,0
7899.822612,0
90,0
6675.005546,0
3878.696409,0
100,0
23914.56965,0
3576.733299,0
3580.778352,0
22282.53727,0
100,0
9400.330678,0
4770.347712,0
4856.143036,0
11866.64578,0
2698.592474,0
5137.610985,0
5521.762104,0
100,0
6053.042938,0
16722.60544,0
9754.176342,0
100,0
6211.574958,0
6188.670066,0
90,0
12180.45889,0
2421.388882,0
8701.446115,0
8645.921968,0
10742.52607,0
2892.414768,0
14869.82991,0
9360.095081,0
5210.957514,0
2916.685696,0
90,0
8530.576636,0
3694.962871,0
3182.835284,0
56747.66855,0
3536.483649,0
15934.59815,0
6909.767075,0
100,0
90,0
7323.185814,0
8442.018532,0
9694.910213,0
8213.393525,0
20974.0421,0
8088.438252,0
12371.58075,0
11698.27076,0
2237.897996,0
9344.452285,1
3145.892002,0
100,0
100,0
21758.65642,0
3820.871384,0
4997.100293,0
9507.297987,0
7206.453419,0
6725.045061,0
6648.94145,0
3423.572546,0
65.61,0
5724.714661,0
3107.503505,0
5498.829136,0
3331.795265,0
5652.429115,0
3972.847043,1
8208.569691,0
20849.53064,0
5033.836001,0
9486.704479,0
6226.169779,0
2173.376485,0
72.9,0
30186.90783,0
72.9,0
4377.590141,0
72.9,0
5015.011164,0
72.9,0
10668.11389,0
1706.163479,0
6777.31519,0
6869.230535,0
90,0
16425.96366,0
7879.581809,0
11609.81185,0
7760.694224,0
6618.158427,0
18873.53896,0
4228.127738,0
6175.259843,0
17585.65617,0
4471.967531,0
8149.542455,0
15460.59315,0
81,0
14695.47344,0
7760.437111,0
81,0
4122.738499,0
100,0
7260.742502,0
8623.203021,0
100,0
90,0
6562.066326,0
3133.304153,0
2333.727702,0
8534.890437,0
5201.952084,0
3927.99832,0
100,0
585.5903716,0
36929.47777,0
6416.92335,1
9476.557167,0
8102.789353,0
81,0
4100.952997,0
7937.61936,0
4551.767404,0
90,0
90,0
100,0
5093.012195,0
13572.31942,0
7752.69695,0
1378.584171,1
3774.324896,0
4959.84974,0
2503.419061,0
1111.767844,0
1988.369523,0
15320.25299,0
31379.58553,0
4883.746189,0
4536.439743,1
16570.2815,0
9958.186949,0
5705.988583,0
12817.87977,0
4536.439743,0
47707.40327,0
4621.986497,0
5207.301964,0
7100.882366,0
20294.64925,0
7781.299502,0
8931.686182,0
6515.469482,0
4094.401776,0
90,0
100,0
818.0469567,0
4645.190978,0
10441.58533,0
3139.406529,0
4389.869436,0
90,0
10970.05825,0
7309.494304,0
36791.80627,0
3822.259916,0
13385.522,0
2459.234122,0
2277.362761,0
5976.525626,0
3209.888945,0
5089.110958,0
9777.412987,0
3167.850577,0
10710.95321,0
4103.696005,0
3806.361422,0
6734.855113,0
15283.60277,0
100,0
3080.194527,0
1450.285055,0
9294.290706,0
5898.276382,0
10165.05018,1
15592.34021,0
4949.390112,0
18223.3981,0
8692.041146,0
5446.070599,0
100,0
100,0
9338.654949,0
9732.774465,0
7672.685052,0
9403.091199,0
3680.106769,0
5162.446857,0
2399.550153,0
10632.667,0
100,0
5851.852682,0
8607.315456,0
6228.682758,0
13859.53999,0
8517.741268,0
8909.306155,0
6950.530213,0
6855.758892,0
35303.85555,0
5579.60734,0
4914.03127,0
6887.583079,0
2581.798353,0
7461.824723,0
4740.117002,0
35303.85555,0
100,0
4914.03127,0
3416.077589,0
49898.49654,0
10671.98543,1
8009.729657,0
9303.372478,0
100,0
21749.31191,0
6623.428912,0
24332.15156,0
8619.157177,0
5568.864917,0
16578.26851,0
10222.27824,0
12739.12014,0
4959.437794,0
4986.053681,0
3577.292189,0
3335.969266,0
5969.854367,0
6217.823713,0
11996.78598,1
5554.439217,0
4818.262158,0
994.6537904,0
13360.21696,0
72.9,0
4667.952044,0
81,0
6130.27972,0
11040.25172,0
7089.577651,0
81,0
4254.823119,0
72.9,0
1319.103024,0
5027.181716,0
7190.59333,0
7481.057032,0
17375.91943,0
72.9,0
11437.04561,0
3675.210752,0
5194.971667,0
7012.924583,0
90,0
5931.156602,0
100,0
100,0
29504.00746,0
14296.44565,0
72.9,0
3235.064379,0
4878.974263,0
100,0
81,0
9233.080743,0
23473.83579,0
9515.735279,0
2125.440536,0
10804.65181,0
2501.822367,0
14728.07224,0
11715.19345,0
4681.776699,0
3088.669589,0
13845.79954,0
8873.201592,0
9930.570443,0
3431.855099,0
3859.837923,0
10736.76467,0
4182.465098,0
100,0
9914.322213,0
11671.11485,1
8265.159336,0
14597.00875,0
12259.96351,0
11314.52659,0
10095.57417,0
72.9,0
14483.90345,0
8296.249229,0
9933.396843,0
6121.465306,0
6784.050002,0
5468.139656,0
4452.970844,0
5713.648196,0
3349.255254,0
8285.48349,0
4541.822725,0
90,0
13430.02754,0
10292.82361,0
3367.339886,0
5227.268921,0
26266.82717,0
5187.793871,0
3534.370559,0
16933.80709,0
6743.662218,0
7860.545349,0
8904.54492,0
4472.11099,0
10711.71014,0
6501.715529,0
90,0
5683.727362,0
4157.261848,0
7864.703509,0
16933.80709,0
3134.820919,0
72.9,0
27496.42932,1
2379.187154,0
90,0
10570.09412,0
6555.491828,0
8981.604536,0
100,0
5955.626293,0
6705.408645,0
100,0
11374.42647,0
6526.5486,0
100,0
1609.718483,0
4588.887311,0
7948.52272,0
81,0
90,0
4604.549409,0
3025.136004,0
5452.219788,0
4460.553152,0
3816.339803,0
10710.70878,0
6932.909586,0
36314.0505,0
4345.125379,0
5377.940945,0
3357.627349,0
5332.346516,0
21285.42749,0
7899.210075,0
10568.37929,0
4114.548527,0
6133.193678,0
2560.193589,0
7981.968956,0
4580.607491,0
9854.282661,0
10493.76035,0
4600.931321,0
5089.563879,0
7344.444388,0
10527.52409,0
4729.318842,0
5597.739387,0
12697.43948,0
10516.5977,0
72.9,0
8436.578198,0
445.7965386,0
6018.436432,0
81,0
12970.75632,0
4781.237036,0
10030.33541,0
100,0
8286.945793,0
72.9,0
6544.276078,0
100,0
7375.280443,0
6898.492482,0
32847.38691,0
26743.50832,0
3749.165831,0
3259.872699,0
90,0
7335.958799,0
5306.120258,0
8632.90535,0
90,0
5270.102369,0
179.8379101,0
5868.980309,0
10524.9493,0
6832.755254,1
95.59182296,0
5679.039847,0
7610.043291,0
72.9,0
10582.49498,0
7041.989865,0
10157.93637,0
90,0
13612.95881,0
81,0
3785.736549,0
81,0
13375.37165,0
10081.819,0
5120.942772,0
6431.778123,0
90,0
16407.48852,0
90,0
7741.079935,0
9073.452928,1
11738.25219,0
10232.68762,0
90,0
4802.627035,0
100,0
4874.459454,0
90,0
2903.772189,0
5754.876395,0
100,0
40649.107,0
6482.970533,0
100,0
17729.5141,0
6267.079105,0
6981.33468,0
81,0
2951.925156,0
11866.23931,0
11780.34599,0
100,0
9079.545531,0
7901.585522,0
3766.744498,1
6088.138787,0
6839.515168,0
8525.973966,0
7827.981259,0
100,0
9733.689968,0
100,0
6278.181742,0
3900.196713,0
5667.261624,0
6318.85924,0
7033.572426,0
10645.10421,0
8965.06103,0
81,0
4862.583156,0
11445.58858,0
3807.745336,0
26670.19423,0
5590.087533,0
7565.182662,0
3441.168467,0
5127.474299,0
4296.443204,0
5717.293038,0
8991.016622,0
8463.479044,0
3956.586402,0
12747.18965,0
6841.23416,0
100,0
22134.23357,0
5648.7777,0
7020.954711,0
5698.045287,0
29943.06196,0
2870.785649,0
100,0
9432.074691,0
81,0
5648.7777,0
758.1189449,0
12434.10026,0
4802.28377,0
6138.751184,0
100,0
8405.758513,0
6228.718783,0
9508.387532,0
4884.674571,0
7444.941117,0
11539.23317,0
5748.705904,0
100,0
7546.811993,0
6663.336461,0
6820.834649,0
5739.264017,0
3983.348764,0
3284.723258,0
7085.511132,0
2825.106862,0
2956.250933,0
100,0
6985.996894,0
7576.074557,0
18508.78484,0
7908.376055,0
4917.714524,0
4308.142677,0
2696.827996,0
10762.95485,0
6976.926146,0
6778.542623,0
90,0
22672.36279,0
90,0
2696.827996,0
3129.366821,0
5849.515612,0
8383.367897,0
5365.927811,0
9837.682505,0
72.9,0
2660.20461,0
5821.407199,0
23532.45766,0
100,0
4430.652811,0
7816.767496,0
2709.756884,0
10343.19353,0
6417.967436,0
4884.673923,1
2905.171701,0
100,0
4970.443134,0
10027.07175,0
8227.077736,0
4142.567086,0
6808.681128,0
7094.132471,0
4923.94654,0
9458.393118,1
65.61,0
5786.404011,0
7156.835299,0
12606.89727,0
2517.274967,0
3759.797672,0
8366.177794,0
9792.290616,0
100,0
8325.372099,0
18194.50656,0
4608.534779,0
3682.023871,0
2842.058654,0
19449.80249,0
5002.102948,0
5979.602417,0
6467.324766,0
5156.903588,0
4544.787015,1
6251.380061,0
8411.724942,0
25643.33952,0
9949.207931,0
100,0
17419.74611,0
100,0
4923.94654,0
8497.482367,0
7013.590375,0
8221.350383,0
100,0
7952.66848,0
21896.05416,0
1242.546485,0
100,0
10590.91863,0
22838.13931,0
3898.571542,0
11262.88642,0
3977.638159,0
4932.794241,0
4187.139476,1
6212.123195,0
7646.372978,0
8892.017605,0
7709.352851,0
34719.93228,0
9743.574177,0
2110.350049,0
7736.501271,0
1967.982262,0
249.5896594,0
4705.17514,0
7202.53426,0
3382.084876,0
90,0
9412.281847,0
3424.329487,1
5923.157399,0
7938.298584,0
6902.359105,0
5242.529036,0
11477.37055,0
100,0
3977.638159,0
8670.077519,0
7965.782801,0
12717.75069,0
6452.083716,0
6676.063409,0
10458.09094,0
7027.257644,0
16071.9025,0
100,0
7864.933915,0
6016.1359,0
5624.793766,0
100,0
4187.139476,0
8536.631425,1
6381.941782,0
8473.1237,0
8352.100412,0
6018.916486,0
5285.282454,0
6090.185778,0
7683.425469,0
6664.326915,0
90,0
4512.360522,0
3752.162765,0
9580.017305,0
11474.86681,0
18080.05056,0
7773.980879,0
5881.44817,0
2537.339039,0
5003.376723,0
90,0
7766.158506,0
4759.913662,0
7622.702249,0
3959.683068,0
2326.136723,0
6766.873087,0
100,0
100,0
6766.873087,0
9898.227107,0
9562.254962,1
13982.99012,0
15482.82312,0
5214.151267,0
2712.106215,0
3564.156697,0
7326.772778,0
100,0
4692.73614,0
4400.193453,0
90,0
5577.882815,0
13521.86482,0
2560.705087,0
100,0
2462.752764,0
4288.685272,0
100,0
4500.115659,1
6284.132166,0
16026.4494,0
29561.63158,0
3453.012498,0
100,0
13991.98475,0
19210.66048,0
5290.382508,0
4594.548561,0
3696.760374,0
17985.35524,0
30139.48607,0
4994.309264,0
6328.242664,0
72.9,0
21971.68535,1
8619.030944,0
10403.81613,0
4654.233417,0
90,0
5905.18502,0
6806.319379,0
3534.461708,0
8442.175921,0
10403.81613,0
10524.90045,0
5566.375115,0
6117.532287,0
3116.3468,0
10664.11961,0
90,0
5654.080726,0
6843.626796,0
8066.583647,0
1099.652305,0
6602.856093,0
3947.185244,0
1605.836842,0
9596.791753,0
6850.927287,1
3673.845753,1
7654.033573,0
7672.652428,0
4526.573529,0
14590.86883,0
2804.71212,0
3947.185244,0
1322.454626,0
14304.20782,0
8066.583647,0
9151.431516,0
100,0
4280.366605,0
7320.801573,0
441.2376284,0
13737.89205,0
11849.02179,0
4794.944463,0
5319.043598,0
10988.43581,0
3372.53483,0
4791.598458,0
8212.432255,0
5988.27606,0
1727.287545,0
954.4833211,0
10472.44549,0
5765.667567,0
7978.974899,1
2691.030084,0
100,0
2045.537258,0
4365.018939,0
5156.258602,0
7536.122597,0
100,0
100,0
4928.406589,0
100,0
4791.598458,0
2224.733878,0
100,0
3564.45397,0
2011.666441,0
100,0
10739.85282,0
100,0
3367.194009,0
26594.11297,1
11933.1698,0
4361.397131,0
4108.02807,0
2139.370959,0
2908.543053,0
4161.938326,0
90,0
14108.77116,0
10010.63573,0
4098.45803,0
14108.77116,0
6407.826662,0
100,0
2377.078843,0
5027.000489,0
9472.735105,0
6560.399251,0
4258.345893,0
6407.826662,0
12877.39142,0
5098.057026,0
3459.425681,0
896.650149,0
5382.53072,0
12513.74681,0
9129.231619,0
1177.729098,1
2906.201445,0
2085.433259,0
10815.36641,0
23018.47151,0
2441.32763,0
10136.13492,0
90,0
10640.15367,0
12299.77701,0
9780.573434,0
2441.32763,0
9775.366185,0
6147.642822,0
5505.360043,0
10867.30382,0
6977.111655,0
5041.407334,0
11973.26325,1
6507.06614,0
8405.580824,0
2469.281633,0
4048.739964,0
7954.396253,0
5856.359526,0
5327.362585,0
15263.97132,0
2293.862878,0
4061.035144,0
6147.642822,0
2058.989717,0
2739.678062,0
14161.39035,0
1775.317426,0
8560.793713,0
17959.02449,0
7583.589879,0
5324.12991,0
17963.35725,0
90,0
4124.870349,0
5305.726727,0
4053.63019,0
7326.821172,0
2065.799167,0
11024.65651,0
3297.235648,0
3137.685547,0
6112.116293,0
13243.76352,0
7036.879974,0
14307.17864,0
14078.02215,0
2367.809178,0
7704.714342,0
13582.38666,0
6794.290052,0
5969.365246,0
10790.29744,0
16497.88988,0
2896.669742,0
5119.081864,0
2134.589493,0
100,0
6333.191977,0
12852.90447,0
5873.657547,0
10378.35127,0
9330.506348,0
1794.157222,0
3697.986054,0
5820.776147,0
7084.612538,0
90,0
6519.558545,0
12336.70458,0
72.9,0
6194.249641,0
6610.950241,0
81,0
1484.077102,0
8942.919899,0
5284.32553,0
1239.741506,0
6724.054577,0
65.61,0
9520.308028,0
9663.831612,0
8943.955484,0
1586.748516,0
6643.992949,0
3885.417707,0
3363.120784,0
4960.967105,0
6962.828251,0
2125.346176,0
3538.788783,0
7430.964193,1
7471.171753,0
6962.828251,0
22290.33497,0
100,0
4931.990696,0
9221.961567,0
100,0
100,0
6343.408579,0
72.9,0
8159.799134,0
7676.47449,0
7048.231754,0
5944.472307,0
7863.789171,0
81,0
35568.58534,0
2671.956674,0
7051.72117,0
100,0
7077.410254,0
7165.701711,0
90,0
3825.822941,0
100,0
5150.383585,0
100,0
12714.23986,0
18748.69296,1
5249.634335,0
8121.081984,0
4643.500305,0
7114.18388,1
6982.260775,0
1761.496215,0
2033.721251,0
13021.23474,0
5321.354584,0
13654.85726,0
72.9,0
4265.913688,0
7604.57792,0
5628.987764,0
13021.18881,0
4023.763323,0
2033.721251,0
9708.722475,0
4479.613525,0
6063.001058,0
2616.431378,0
3685.644412,0
3464.023394,0
2103.40295,0
8186.789467,0
6292.722503,0
5040.734447,0
4674.106816,0
5530.387068,0
7541.97836,0
19609.47973,0
4716.378862,0
4951.270119,0
1544.597887,0
7308.973786,0
4276.572092,0
32249.87847,0
7311.819187,0
10054.89896,0
14555.59693,0
8339.266031,0
10868.5381,0
6647.780817,0
10474.99511,0
10049.99541,0
2632.014713,0
7904.648755,0
5191.946299,0
16822.78425,0
7143.303289,0
6627.697767,0
13664.60178,0
6393.881178,0
7930.235346,0
4643.500305,0
9424.641681,0
13019.16838,0
5159.444784,0
10533.32199,0
81,0
5706.666675,0
100,0
8654.084441,0
10687.91852,0
9197.46675,0
90,0
5647.830911,0
4831.577407,0
9185.072924,0
520.8676539,0
8717.195651,1
2592.631191,0
4356.958169,0
11467.1142,0
13194.96114,0
90,0
4969.253067,0
5642.867766,0
9126.900522,0
26069.28292,0
5133.007808,0
11809.14716,0
13016.16517,0
18660.37109,0
1875.354576,0
6357.735861,0
3705.652077,0
9534.410968,0
4224.931079,0
12908.93594,0
20613.76022,0
5919.604558,0
6423.814253,0
90,0
3365.295833,0
3473.422137,0
5967.740596,0
65.61,0
7821.877073,0
7840.118305,0
7057.874037,0
9628.870626,0
9260.086881,0
20416.32526,0
3652.073924,0
5048.730197,0
7282.785554,1
3694.535571,0
100,0
2505.117782,0
2464.612902,0
7114.208655,0
3453.726458,0
1848.59262,1
7914.343811,0
3331.846878,0
7904.676283,0
6753.378315,0
6413.493757,0
11152.39023,0
10586.27853,0
9973.206957,0
4242.177715,0
3777.184439,0
8907.486151,0
7113.663103,0
3679.690685,0
5499.958283,0
9639.960566,0
6187.984992,0
11693.63499,0
6325.092421,0
3018.368712,0
100,0
5264.064056,0
8696.116799,0
81,0
4400.45,0
140.5665755,0
6115.193041,0
6941.332356,0
6324.828964,0
8332.166263,0
4245.114842,0
3314.071559,0
7509.76475,0
6501.067877,0
2527.050811,0
4217.372896,0
11049.15273,0
100,0
5517.532594,0
10045.45737,0
2976.292718,0
100,0
3917.881488,0
17268.73606,0
4466.619807,0
9983.122131,0
6202.96555,0
6113.46672,0
81,0
3125.453512,0
90,0
3023.205072,0
100,0
9248.295858,0
6113.46672,0
8996.112398,0
8711.663058,0
11444.5231,0
6824.258779,0
1613.669139,0
5212.511528,1
16291.70669,0
100,0
2275.67182,0
9250.036799,0
7539.245234,1
2584.252022,0
3297.790552,0
7070.748076,0
5437.335755,0
11047.69866,0
12967.0407,0
9187.482196,0
7856.386752,0
5158.277647,0
171.6000775,0
90,0
9336.028047,1
4743.124049,0
11490.29758,0
4442.173706,0
4502.09425,0
8728.131111,0
3655.412224,0
7108.077075,0
9148.481152,0
7856.386752,0
10272.26347,0
4348.249264,0
16532.88319,0
5766.928244,0
4590.63459,0
3242.925726,0
3766.561246,0
23490.6803,0
3781.174652,0
90,0
25188.81112,0
5518.551527,0
2071.507219,0
4665.632514,0
11544.46736,0
2731.153964,0
3260.366199,0
100,0
90,0
72.9,0
8753.304323,0
5875.841844,0
4607.450404,0
72.9,0
7121.475817,0
5448.924161,0
72.9,0
309.9632919,0
7226.933227,0
7721.437856,0
5018.646863,0
3607.960466,0
3034.615516,0
4511.299382,0
2982.104485,0
9138.524042,0
7455.05895,0
6195.860325,0
5119.389338,0
12475.52774,0
6278.294414,0
8889.232136,0
11160.93201,0
10708.06518,0
2092.147278,0
3423.670868,0
5328.254804,0
6611.252686,0
10245.0831,0
10836.74581,0
9153.848985,0
5569.50541,0
6478.764912,0
3271.857904,0
4599.323478,0
7659.966532,0
11656.56853,0
2844.64029,0
5661.470346,0
6983.445933,0
4829.146886,0
8851.735502,1
1753.527809,0
6939.821393,0
13438.75478,0
3432.295147,0
5627.501881,0
81,0
4551.498191,0
4599.323478,0
8851.735502,0
9345.306403,1
2457.561557,0
8621.538188,0
6252.779868,0
10145.00725,0
6020.123854,0
13999.50483,1
3072.130772,0
5484.352874,0
1590.347155,0
3919.268955,0
15092.74027,0
14675.23929,0
2646.375252,0
81,0
7297.678402,0
16299.04163,0
100,0
6725.609036,0
14974.04797,0
4257.719189,0
9195.139086,0
8857.668259,0
14096.54501,0
3418.014609,0
2510.231298,0
7085.256136,0
10421.49322,0
81,0
3533.46773,0
8433.558613,0
9622.191607,0
3477.634004,0
5320.007555,0
900.2690359,0
18075.27413,0
5484.352874,0
5335.645335,0
12225.11962,0
3617.671834,0
100,0
9088.00778,0
8072.727192,0
7315.544265,0
2827.034896,0
90,0
5700.888549,0
6208.094489,0
7334.400745,0
2410.27167,0
8342.69076,0
100,0
5448.533835,0
6208.094489,0
3255.90465,0
7100.364888,0
1186.504447,0
5919.547451,0
72.9,0
5345.78131,0
5523.578154,0
3501.552141,0
6337.081915,0
7158.208059,0
3734.826879,0
7940.611422,0
4081.542997,0
3501.552141,0
6606.11176,1
3942.042617,0
24313.38074,0
5788.705726,0
8949.273501,0
7286.800608,0
2762.45367,0
6654.566708,0
19292.19215,0
4307.138851,0
1534.803269,0
14075.40031,1
10433.29389,0
13495.67369,0
5118.96406,0
6303.986747,0
100,0
7473.604175,0
5248.510704,0
7658.573566,0
18349.85006,0
37600.71958,0
28317.52749,0
4776.749445,0
5373.469998,0
6998.753461,0
6483.723555,0
1834.400687,0
3754.589597,0
2738.155357,0
6402.89769,0
730.2648592,0
4171.766219,0
11724.22113,0
8406.184326,0
3315.72031,0
6082.851572,0
20820.26763,0
6401.811266,0
90,0
3465.225116,0
8725.311649,0
24660.77075,0
7550.241836,0
7888.449661,0
5543.049313,0
4983.428351,0
90,0
3465.225116,0
9017.997128,1
4027.667859,0
7118.27957,0
11211.4182,0
72.9,0
4333.551202,0
10071.03451,0
469.5387715,0
4156.46778,0
3682.606057,0
5765.806452,0
7888.449661,0
5498.953856,0
6198.208429,0
7679.57903,0
100,0
5130.650759,0
5717.311862,0
26230.76306,0
7432.969848,0
12525.74156,0
7066.400335,0
19932.0067,1
4127.549648,0
5096.532169,1
12006.3644,0
81,0
12457.13133,0
3539.736719,0
7794.49617,0
100,0
3114.526421,0
21538.02437,0
7455.090998,0
4333.551202,0
100,0
7970.34552,0
142.7888142,0
81,0
2318.067293,0
9839.218233,0
8539.033968,0
14769.58895,0
13735.18464,0
3880.39581,0
3914.875095,0
3971.027789,0
1713.995017,0
1451.119431,0
4962.101404,0
7534.136767,0
3913.605582,0
11324.0965,0
1437.710469,0
3673.725158,0
3475.141538,0
100,0
8202.453987,0
7987.259748,0
16344.61762,0
4790.612111,0
81,0
7768.654891,0
2578.981708,0
14627.25982,0
7159.719882,0
4841.852626,0
7224.634669,0
8446.800511,0
13980.36604,0
90,0
3527.974729,0
5842.046967,0
1004.366282,0
3059.139228,0
8447.845465,0
81,0
13053.37395,0
3533.100584,0
3693.072075,0
5122.997124,1
1837.657819,0
100,0
6799.647629,0
5859.689026,0
5105.099886,0
12097.56827,0
4461.304362,0
6540.685774,0
4947.830672,0
